Doc,Token,Token_Index,Sent_Token_Index,Chunk_Index
Investigating label suggestions for opinion mining in German Covid-19 social media,study,678,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,with,679,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,social,680,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,science,681,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,students,682,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,using,683,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,a,684,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,recent,685,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,state-of-the-art,686,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,model,687,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,to,688,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,generate,689,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,label,690,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,suggestions,691,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,(,692,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,Devlin,693,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,et,694,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,al.,695,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,",",696,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,2019,697,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,),698,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,.,699,22,3
Investigating label suggestions for opinion mining in German Covid-19 social media,Our,700,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,results,701,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,show,702,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,that,703,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,a,704,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,small,705,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,set,706,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,of,707,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,expert-labeled,708,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,data,709,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,is,710,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,sufficient,711,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,to,712,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,improve,713,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,annotation,714,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,quality,715,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,for,716,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,non-expert,717,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,annotators,718,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,.,719,23,3
Investigating label suggestions for opinion mining in German Covid-19 social media,In,720,24,3
Investigating label suggestions for opinion mining in German Covid-19 social media,contrast,721,24,3
Investigating label suggestions for opinion mining in German Covid-19 social media,to,722,24,3
Investigating label suggestions for opinion mining in German Covid-19 social media,Schulz,723,24,3
Investigating label suggestions for opinion mining in German Covid-19 social media,et,724,24,3
Investigating label suggestions for opinion mining in German Covid-19 social media,al,725,24,3
Investigating label suggestions for opinion mining in German Covid-19 social media,.,726,24,3
Investigating label suggestions for opinion mining in German Covid-19 social media,(,727,25,3
Investigating label suggestions for opinion mining in German Covid-19 social media,2019,728,25,3
Investigating label suggestions for opinion mining in German Covid-19 social media,),729,25,3
Investigating label suggestions for opinion mining in German Covid-19 social media,",",730,25,3
Investigating label suggestions for opinion mining in German Covid-19 social media,we,731,25,3
Investigating label suggestions for opinion mining in German Covid-19 social media,show,732,25,3
Investigating label suggestions for opinion mining in German Covid-19 social media,that,733,25,3
Investigating label suggestions for opinion mining in German Covid-19 social media,although,734,25,3
Investigating label suggestions for opinion mining in German Covid-19 social media,interactive,735,25,3
